site,point,year,det1,det2,det3,det4,det5,det6,det7,det8,det9,det10,ttd,date1,date2,date3,date4,date5,date6,date7,date8,date9,date10,wind1,wind2,wind3,wind4,wind5,wind6,wind7,wind8,wind9,wind10
Ohiopyle,CA0974,2021,1,1,1,1,1,0,1,1,0,1,1,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,6.489285714,10.26785714,3.696428571,3.367857143,10.18571429,6.571428571,5.667857143,5.996428571,3.203571429,6.9
Ohiopyle,CA0975,2021,1,1,0,0,0,1,1,0,1,0,1,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,6.489285714,10.26785714,3.696428571,3.367857143,10.18571429,6.571428571,5.667857143,5.996428571,3.203571429,6.9
Ohiopyle,CA0976,2021,0,0,0,1,0,0,0,0,1,0,4,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,6.489285714,10.26785714,3.696428571,3.367857143,10.18571429,6.571428571,5.667857143,5.996428571,3.203571429,6.9
Ohiopyle,CA0977,2021,1,1,1,1,1,1,0,1,1,1,1,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,6.489285714,10.26785714,3.696428571,3.367857143,10.18571429,6.571428571,5.667857143,5.996428571,3.203571429,6.9
Ohiopyle,CA0978,2021,1,1,1,1,0,0,0,0,0,1,1,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,6.489285714,10.26785714,3.696428571,3.367857143,10.18571429,6.571428571,5.667857143,5.996428571,3.203571429,6.9
Ohiopyle,CA0981,2021,0,0,0,0,0,0,0,0,0,0,11,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,6.489285714,10.26785714,3.696428571,3.367857143,10.18571429,6.571428571,5.667857143,5.996428571,3.203571429,6.9
Ohiopyle,CA0982,2021,1,1,1,0,0,0,1,1,1,1,1,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,6.489285714,10.26785714,3.696428571,3.367857143,10.18571429,6.571428571,5.667857143,5.996428571,3.203571429,6.9
Ohiopyle,CA0983,2021,1,1,1,1,1,1,0,1,1,1,1,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,6.489285714,10.26785714,3.696428571,3.367857143,10.18571429,6.571428571,5.667857143,5.996428571,3.203571429,6.9
Ohiopyle,CA0984,2021,1,1,1,0,1,0,0,0,0,0,1,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,6.489285714,10.26785714,3.696428571,3.367857143,10.18571429,6.571428571,5.667857143,5.996428571,3.203571429,6.9
Ohiopyle,CA0985,2021,0,0,0,0,0,0,0,0,0,1,10,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,6.489285714,10.26785714,3.696428571,3.367857143,10.18571429,6.571428571,5.667857143,5.996428571,3.203571429,6.9
Ohiopyle,CA0986,2021,0,0,0,0,0,0,0,0,0,0,11,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,6.489285714,10.26785714,3.696428571,3.367857143,10.18571429,6.571428571,5.667857143,5.996428571,3.203571429,6.9
Ohiopyle,CA0987,2021,0,1,1,1,1,0,1,1,1,1,2,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,6.489285714,10.26785714,3.696428571,3.367857143,10.18571429,6.571428571,5.667857143,5.996428571,3.203571429,6.9
Ohiopyle,CA0988,2021,1,1,1,1,1,1,1,1,1,1,1,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,6.489285714,10.26785714,3.696428571,3.367857143,10.18571429,6.571428571,5.667857143,5.996428571,3.203571429,6.9
Ohiopyle,CA0989,2021,0,1,0,1,0,0,0,0,1,1,2,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,6.489285714,10.26785714,3.696428571,3.367857143,10.18571429,6.571428571,5.667857143,5.996428571,3.203571429,6.9
Ohiopyle,CA0990,2021,0,0,0,1,0,0,0,0,0,0,4,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,6.489285714,10.26785714,3.696428571,3.367857143,10.18571429,6.571428571,5.667857143,5.996428571,3.203571429,6.9
Ohiopyle,CA0991,2021,0,1,1,1,1,1,0,1,1,0,2,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,6.489285714,10.26785714,3.696428571,3.367857143,10.18571429,6.571428571,5.667857143,5.996428571,3.203571429,6.9
Ohiopyle,CA0992,2021,1,0,1,1,1,1,0,1,1,1,1,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,6.489285714,10.26785714,3.696428571,3.367857143,10.18571429,6.571428571,5.667857143,5.996428571,3.203571429,6.9
Ohiopyle,CA0993,2021,0,1,1,1,0,0,0,0,1,1,2,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,6.489285714,10.26785714,3.696428571,3.367857143,10.18571429,6.571428571,5.667857143,5.996428571,3.203571429,6.9
Ohiopyle,CA0994,2021,1,0,1,1,1,0,0,1,1,1,1,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,6.489285714,10.26785714,3.696428571,3.367857143,10.18571429,6.571428571,5.667857143,5.996428571,3.203571429,6.9
Ohiopyle,CA0995,2021,1,1,1,1,1,1,1,0,1,1,1,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,6.489285714,10.26785714,3.696428571,3.367857143,10.18571429,6.571428571,5.667857143,5.996428571,3.203571429,6.9
Ohiopyle,CA0999,2021,1,1,1,0,1,1,0,0,0,0,1,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,6.489285714,10.26785714,3.696428571,3.367857143,10.18571429,6.571428571,5.667857143,5.996428571,3.203571429,6.9
Ohiopyle,CA1000,2021,1,1,1,1,1,1,1,1,1,0,1,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,6.489285714,10.26785714,3.696428571,3.367857143,10.18571429,6.571428571,5.667857143,5.996428571,3.203571429,6.9
Ohiopyle,CA1002,2021,0,0,0,0,0,0,0,0,0,1,10,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,6.489285714,10.26785714,3.696428571,3.367857143,10.18571429,6.571428571,5.667857143,5.996428571,3.203571429,6.9
Ohiopyle,CA1003,2021,1,1,1,1,0,1,0,0,0,0,1,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,6.489285714,10.26785714,3.696428571,3.367857143,10.18571429,6.571428571,5.667857143,5.996428571,3.203571429,6.9
Ohiopyle,CA1004,2021,1,1,1,1,1,1,1,1,1,1,1,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,6.489285714,10.26785714,3.696428571,3.367857143,10.18571429,6.571428571,5.667857143,5.996428571,3.203571429,6.9
Ohiopyle,CA1005,2021,0,1,1,1,0,0,0,0,0,0,2,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,6.489285714,10.26785714,3.696428571,3.367857143,10.18571429,6.571428571,5.667857143,5.996428571,3.203571429,6.9
Ohiopyle,CA1006,2021,0,1,0,0,0,0,0,0,0,0,2,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,6.489285714,10.26785714,3.696428571,3.367857143,10.18571429,6.571428571,5.667857143,5.996428571,3.203571429,6.9
Ohiopyle,CA1007,2021,1,1,1,1,1,1,1,1,1,1,1,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,6.489285714,10.26785714,3.696428571,3.367857143,10.18571429,6.571428571,5.667857143,5.996428571,3.203571429,6.9
Ohiopyle,CA1008,2021,1,1,1,1,1,1,1,1,1,1,1,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,6.489285714,10.26785714,3.696428571,3.367857143,10.18571429,6.571428571,5.667857143,5.996428571,3.203571429,6.9
Ohiopyle,CA1009,2021,1,1,1,1,1,1,0,0,1,1,1,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,6.489285714,10.26785714,3.696428571,3.367857143,10.18571429,6.571428571,5.667857143,5.996428571,3.203571429,6.9
Ohiopyle,CA1010,2021,0,0,0,1,0,0,0,0,1,0,4,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,6.489285714,10.26785714,3.696428571,3.367857143,10.18571429,6.571428571,5.667857143,5.996428571,3.203571429,6.9
Ohiopyle,CA1011,2021,1,1,1,1,1,1,1,1,1,1,1,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,6.489285714,10.26785714,3.696428571,3.367857143,10.18571429,6.571428571,5.667857143,5.996428571,3.203571429,6.9
Ohiopyle,CA1013,2021,1,0,0,0,0,0,0,0,0,0,1,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,6.489285714,10.26785714,3.696428571,3.367857143,10.18571429,6.571428571,5.667857143,5.996428571,3.203571429,6.9
Ohiopyle,CA1014,2021,1,1,1,1,1,1,1,0,0,0,1,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,6.489285714,10.26785714,3.696428571,3.367857143,10.18571429,6.571428571,5.667857143,5.996428571,3.203571429,6.9
Ohiopyle,CA1015,2021,1,1,1,1,1,1,1,0,1,1,1,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,6.489285714,10.26785714,3.696428571,3.367857143,10.18571429,6.571428571,5.667857143,5.996428571,3.203571429,6.9
Ohiopyle,CA1016,2021,1,1,1,1,1,1,1,1,1,1,1,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,6.489285714,10.26785714,3.696428571,3.367857143,10.18571429,6.571428571,5.667857143,5.996428571,3.203571429,6.9
Ohiopyle,CA1017,2021,0,0,0,0,0,0,0,0,0,0,11,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,6.489285714,10.26785714,3.696428571,3.367857143,10.18571429,6.571428571,5.667857143,5.996428571,3.203571429,6.9
Ohiopyle,CA1018,2021,0,1,1,1,0,0,0,0,0,0,2,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,6.489285714,10.26785714,3.696428571,3.367857143,10.18571429,6.571428571,5.667857143,5.996428571,3.203571429,6.9
Ohiopyle,CA1019,2021,1,1,1,1,1,1,1,1,1,1,1,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,6.489285714,10.26785714,3.696428571,3.367857143,10.18571429,6.571428571,5.667857143,5.996428571,3.203571429,6.9
Ohiopyle,CA1020,2021,1,1,1,1,1,1,1,1,1,1,1,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,6.489285714,10.26785714,3.696428571,3.367857143,10.18571429,6.571428571,5.667857143,5.996428571,3.203571429,6.9
Ohiopyle,CA1021,2021,1,1,1,1,0,0,0,0,1,1,1,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,6.489285714,10.26785714,3.696428571,3.367857143,10.18571429,6.571428571,5.667857143,5.996428571,3.203571429,6.9
Ohiopyle,CA1022,2021,1,1,1,1,0,1,1,0,0,1,1,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,6.489285714,10.26785714,3.696428571,3.367857143,10.18571429,6.571428571,5.667857143,5.996428571,3.203571429,6.9
Ohiopyle,CA1023,2021,1,1,0,1,1,1,0,1,1,0,1,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,6.489285714,10.26785714,3.696428571,3.367857143,10.18571429,6.571428571,5.667857143,5.996428571,3.203571429,6.9
Ohiopyle,CA1024,2021,1,1,1,1,1,1,1,1,0,0,1,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,6.489285714,10.26785714,3.696428571,3.367857143,10.18571429,6.571428571,5.667857143,5.996428571,3.203571429,6.9
Ohiopyle,CA1025,2021,1,1,0,0,1,0,0,0,0,0,1,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,6.489285714,10.26785714,3.696428571,3.367857143,10.18571429,6.571428571,5.667857143,5.996428571,3.203571429,6.9
Ohiopyle,CA1026,2021,0,0,0,0,0,0,0,0,0,0,11,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,6.489285714,10.26785714,3.696428571,3.367857143,10.18571429,6.571428571,5.667857143,5.996428571,3.203571429,6.9
Ohiopyle,CA1027,2021,1,1,1,1,0,0,1,0,0,0,1,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,6.489285714,10.26785714,3.696428571,3.367857143,10.18571429,6.571428571,5.667857143,5.996428571,3.203571429,6.9
Ohiopyle,CA1028,2021,1,1,1,1,1,1,1,1,1,1,1,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,6.489285714,10.26785714,3.696428571,3.367857143,10.18571429,6.571428571,5.667857143,5.996428571,3.203571429,6.9
Ohiopyle,CA1029,2021,1,1,1,1,1,1,1,1,1,1,1,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,6.489285714,10.26785714,3.696428571,3.367857143,10.18571429,6.571428571,5.667857143,5.996428571,3.203571429,6.9
Ohiopyle,CA1030,2021,0,0,0,0,0,0,0,0,1,0,9,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,6.489285714,10.26785714,3.696428571,3.367857143,10.18571429,6.571428571,5.667857143,5.996428571,3.203571429,6.9
Ohiopyle,CA1031,2021,1,1,1,1,1,0,1,0,1,1,1,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,6.489285714,10.26785714,3.696428571,3.367857143,10.18571429,6.571428571,5.667857143,5.996428571,3.203571429,6.9
Ohiopyle,CA1033,2021,1,0,0,1,1,0,1,0,0,1,1,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,6.489285714,10.26785714,3.696428571,3.367857143,10.18571429,6.571428571,5.667857143,5.996428571,3.203571429,6.9
Ohiopyle,CA1034,2021,1,1,1,1,1,1,1,1,1,1,1,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,6.489285714,10.26785714,3.696428571,3.367857143,10.18571429,6.571428571,5.667857143,5.996428571,3.203571429,6.9
Ohiopyle,CA1036,2021,1,1,1,1,1,1,1,1,0,1,1,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,6.489285714,10.26785714,3.696428571,3.367857143,10.18571429,6.571428571,5.667857143,5.996428571,3.203571429,6.9
Ohiopyle,CA1037,2021,1,1,1,1,1,1,1,1,1,1,1,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,6.489285714,10.26785714,3.696428571,3.367857143,10.18571429,6.571428571,5.667857143,5.996428571,3.203571429,6.9
Ohiopyle,CA1038,2021,1,0,0,1,1,0,0,0,0,0,1,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,6.489285714,10.26785714,3.696428571,3.367857143,10.18571429,6.571428571,5.667857143,5.996428571,3.203571429,6.9
Ohiopyle,CA1039,2021,0,1,0,1,1,0,0,0,0,0,2,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,6.489285714,10.26785714,3.696428571,3.367857143,10.18571429,6.571428571,5.667857143,5.996428571,3.203571429,6.9
Ohiopyle,CA1040,2021,0,0,0,0,0,0,0,0,0,0,11,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,6.489285714,10.26785714,3.696428571,3.367857143,10.18571429,6.571428571,5.667857143,5.996428571,3.203571429,6.9
Ohiopyle,CA1042,2021,1,1,1,1,0,0,0,0,1,1,1,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,6.489285714,10.26785714,3.696428571,3.367857143,10.18571429,6.571428571,5.667857143,5.996428571,3.203571429,6.9
Ohiopyle,CA1043,2021,0,0,0,0,0,0,0,0,0,0,11,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,6.489285714,10.26785714,3.696428571,3.367857143,10.18571429,6.571428571,5.667857143,5.996428571,3.203571429,6.9
Ohiopyle,CA1044,2021,1,1,0,1,1,1,0,0,1,0,1,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,6.489285714,10.26785714,3.696428571,3.367857143,10.18571429,6.571428571,5.667857143,5.996428571,3.203571429,6.9
Ohiopyle,CA1047,2021,1,1,1,1,1,1,1,0,1,0,1,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,6.489285714,10.26785714,3.696428571,3.367857143,10.18571429,6.571428571,5.667857143,5.996428571,3.203571429,6.9
Ohiopyle,CA1048,2021,1,1,1,1,1,1,0,0,1,1,1,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,6.489285714,10.26785714,3.696428571,3.367857143,10.18571429,6.571428571,5.667857143,5.996428571,3.203571429,6.9
Ohiopyle,CA1049,2021,1,0,1,0,0,1,0,1,1,0,1,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,6.489285714,10.26785714,3.696428571,3.367857143,10.18571429,6.571428571,5.667857143,5.996428571,3.203571429,6.9
Ohiopyle,CA1050,2021,1,1,1,1,1,1,1,0,0,0,1,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,6.489285714,10.26785714,3.696428571,3.367857143,10.18571429,6.571428571,5.667857143,5.996428571,3.203571429,6.9
Ohiopyle,CA1051,2021,1,1,1,1,1,1,1,1,1,1,1,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,6.489285714,10.26785714,3.696428571,3.367857143,10.18571429,6.571428571,5.667857143,5.996428571,3.203571429,6.9
Ohiopyle,CA1052,2021,1,1,1,1,0,1,1,1,1,1,1,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,6.489285714,10.26785714,3.696428571,3.367857143,10.18571429,6.571428571,5.667857143,5.996428571,3.203571429,6.9
Ohiopyle,CA1053,2021,1,1,1,0,1,0,0,0,0,1,1,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,6.489285714,10.26785714,3.696428571,3.367857143,10.18571429,6.571428571,5.667857143,5.996428571,3.203571429,6.9
Ohiopyle,CA1054,2021,1,1,1,1,1,1,1,1,1,1,1,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,6.489285714,10.26785714,3.696428571,3.367857143,10.18571429,6.571428571,5.667857143,5.996428571,3.203571429,6.9
Ohiopyle,CA1055,2021,1,1,0,1,1,0,0,0,0,0,1,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,6.489285714,10.26785714,3.696428571,3.367857143,10.18571429,6.571428571,5.667857143,5.996428571,3.203571429,6.9
Ohiopyle,CA1056,2021,1,1,1,1,1,1,1,1,1,1,1,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,6.489285714,10.26785714,3.696428571,3.367857143,10.18571429,6.571428571,5.667857143,5.996428571,3.203571429,6.9
Ohiopyle,CA1057,2021,0,0,0,0,0,0,0,0,0,0,11,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,6.489285714,10.26785714,3.696428571,3.367857143,10.18571429,6.571428571,5.667857143,5.996428571,3.203571429,6.9
Ohiopyle,CA1058,2021,0,1,1,1,1,1,1,1,1,1,2,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,6.489285714,10.26785714,3.696428571,3.367857143,10.18571429,6.571428571,5.667857143,5.996428571,3.203571429,6.9
Ohiopyle,CA1059,2021,1,1,1,1,1,1,0,0,1,1,1,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,6.489285714,10.26785714,3.696428571,3.367857143,10.18571429,6.571428571,5.667857143,5.996428571,3.203571429,6.9
Ohiopyle,CA1060,2021,0,0,0,0,1,1,0,0,0,0,5,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,6.489285714,10.26785714,3.696428571,3.367857143,10.18571429,6.571428571,5.667857143,5.996428571,3.203571429,6.9
Laurel Ridge,CA1061,2021,1,1,1,1,1,1,1,1,1,1,1,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,6.555,11.385,2.756849315,6.01953125,7.9925,8.709836066,4.950847458,9.236507937,6.076119403,6.098484848
Laurel Ridge,CA1062,2021,0,0,0,0,0,0,0,0,0,0,11,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,6.555,11.385,2.756849315,6.01953125,7.9925,8.709836066,4.950847458,9.236507937,6.076119403,6.098484848
Laurel Ridge,CA1063,2021,0,0,0,0,0,0,0,0,1,0,9,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,6.555,11.385,2.756849315,6.01953125,7.9925,8.709836066,4.950847458,9.236507937,6.076119403,6.098484848
Laurel Ridge,CA1064,2021,1,0,0,0,0,0,0,0,0,0,1,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,6.555,11.385,2.756849315,6.01953125,7.9925,8.709836066,4.950847458,9.236507937,6.076119403,6.098484848
Laurel Ridge,CA1065,2021,1,0,0,0,0,0,1,1,1,0,1,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,6.555,11.385,2.756849315,6.01953125,7.9925,8.709836066,4.950847458,9.236507937,6.076119403,6.098484848
Laurel Ridge,CA1066,2021,0,0,0,0,0,0,0,0,0,0,11,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,6.555,11.385,2.756849315,6.01953125,7.9925,8.709836066,4.950847458,9.236507937,6.076119403,6.098484848
Laurel Ridge,CA1067,2021,1,0,0,1,1,0,0,0,0,0,1,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,6.555,11.385,2.756849315,6.01953125,7.9925,8.709836066,4.950847458,9.236507937,6.076119403,6.098484848
Laurel Ridge,CA1068,2021,0,0,0,0,0,1,1,0,0,0,6,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,6.555,11.385,2.756849315,6.01953125,7.9925,8.709836066,4.950847458,9.236507937,6.076119403,6.098484848
Laurel Ridge,CA1069,2021,1,1,1,1,1,0,1,1,1,1,1,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,6.555,11.385,2.756849315,6.01953125,7.9925,8.709836066,4.950847458,9.236507937,6.076119403,6.098484848
Laurel Ridge,CA1070,2021,0,0,0,0,0,0,0,0,0,0,11,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,6.555,11.385,2.756849315,6.01953125,7.9925,8.709836066,4.950847458,9.236507937,6.076119403,6.098484848
Laurel Ridge,CA1071,2021,1,1,1,1,1,1,0,0,0,0,1,-1.486301085,-1.156011955,-0.825722825,-0.495433695,-0.165144565,0.165144565,0.495433695,0.825722825,1.156011955,1.486301085,6.555,11.385,2.756849315,6.01953125,7.9925,8.709836066,4.950847458,9.236507937,6.076119403,6.098484848
